"ASVstring.y","ASVstring.x","Var2","Var1","pval","qval","rho","n","trt","Kingdom.x","Phylum.x","Class.x","Order.x","Family.x","Genus.x","Species.x","Kingdom.y","Phylum.y","Class.y","Order.y","Family.y","Genus.y","Species.y"
"010f0ac2691bc0be12d0633d4b5d2cc4","ba88d4e4e6a24ecc2a5aab6bdfbb77f5","ASV59","ASV397",0.000634801346611091,0.0219759160270975,0.409721079061732,19,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","prausnitzii"
"0189d0173c07f11e7586ff20eb33f5ba","74923f4bbde849e27fc4eda25d757e2a","ASV421","ASV413",0.00137429934298683,0.041956188824695,0.519756434753959,13,"MedWL - Post","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","[Eubacterium]","dolichum","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified_Erysipelotrichaceae","unclassified_Erysipelotrichaceae"
"03569e3fd843f501355f7853b0ec9361","e82ab12c51a893c6d7938a16632199a8","ASV133","ASV394",0.000383515665403067,0.0140565720399802,0.424373241337548,10,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Sutterella","unclassified_Sutterella"
"03569e3fd843f501355f7853b0ec9361","1243750138937650754b619370565800","ASV133","ASV116",1.40182787506937e-05,0.000692442807078922,0.506941549114717,15,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Sutterella","unclassified_Sutterella"
"03fdbec0c9b63a05ae79f92c6d3a4cfc","363c1c39d58bce4fc3218659d0944258","ASV300","ASV103",0.00147609341378896,0.0449652541460561,0.516899242020156,10,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae"
"04c8be5a3a6ba2d70446812e99318905","8f1c11c7b732265cbfc1bb7dbd0241e7","ASV19","ASV127",2.50919154836104e-05,0.00119890812130131,-0.64861670502089,17,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified_Bacteroides"
"04c8be5a3a6ba2d70446812e99318905","9c58ab3805d06ed6f1ff2a2de766458d","ASV19","ASV229",0.000205430818108976,0.00845326530710724,0.587714277808639,10,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified_Coprococcus","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified_Bacteroides"
"04c8be5a3a6ba2d70446812e99318905","2b982979f2401a8bc447d7141879e9b2","ASV19","ASV41",0.000377519907492463,0.0151258549021186,-0.567501228690634,27,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified_Bacteroides"
"04c8be5a3a6ba2d70446812e99318905","b1f2146bef78066448576fceeb6b644b","ASV19","ASV40",0.000211684808858692,0.00870674968830509,-0.58674853482155,24,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","unclassified_[Ruminococcus]","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified_Bacteroides"
"059c8f8bb468064b134ea6d3661761ea","92f000f936d3f349c5e7719a5edc5078","ASV61","ASV420",8.99686892124052e-05,0.00422294915105212,0.613159263009422,11,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","ee02d6d3506da57909d5e603709a295f","ASV61","ASV196",0.000366124063901019,0.0136124365722232,0.425689840113618,25,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","010f0ac2691bc0be12d0633d4b5d2cc4","ASV61","ASV59",0.000134232763829401,0.00528275815878359,0.452921584266418,36,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","prausnitzii","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","8f1c11c7b732265cbfc1bb7dbd0241e7","ASV61","ASV127",0.00034560400370065,0.0138666583228152,0.570518113227523,17,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","ca9dec36ad0aa5a1473144ddcb74951d","ASV61","ASV36",0.00137076175375794,0.0418527789619503,0.519859033209986,18,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","32382a0f5831da5faee464d011b5616c","ASV61","ASV164",0.0009203082712268,0.0296996897412651,0.565309189975111,9,"MedA - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnobacterium","unclassified_Lachnobacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","1fa555f9a74d47a6ca7a65a347bc885f","ASV61","ASV89",0.000200889882524979,0.00770806410377423,0.44225283366724,36,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","1aab913302590e21a7be28b1494a3320","ASV61","ASV662",0.00145594017060002,0.0421579998902656,0.54685845596056,9,"MedA - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","6a6880faba39965be0e4b7d88966d1c9","ASV61","ASV165",0.000728769843007626,0.0251524189535395,0.405588738458761,25,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","010f0ac2691bc0be12d0633d4b5d2cc4","ASV61","ASV59",0.000299155586775068,0.0120429309190852,0.575385815140615,20,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","prausnitzii","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"059c8f8bb468064b134ea6d3661761ea","10155b2834300619ce0102110a37b057","ASV61","ASV322",0.000987007937047757,0.0347250467582114,0.532677161425395,15,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira"
"0b05a2e48cdc5f9e766bb0f4c209d4b4","f91e26a1e6fcce375c8909a8eb693c82","ASV433","ASV865",0.000162284234652477,0.00636864548133011,0.447943633867346,18,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","unclassified_Ruminococcaceae","unclassified_Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira"
"0b05a2e48cdc5f9e766bb0f4c209d4b4","82c890da8759fa9477cd991a1f214b3c","ASV433","ASV422",2.13379817259884e-05,0.00102101472367008,0.652814632252308,10,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira"
"0b05a2e48cdc5f9e766bb0f4c209d4b4","30207d209491dfb7de83344e77fd6fbd","ASV433","ASV141",0.000741872699176804,0.0253297970057222,0.405051442021506,24,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified_Clostridiales","unclassified_Clostridiales","unclassified_Clostridiales","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira"
"0b05a2e48cdc5f9e766bb0f4c209d4b4","4311a44a7d56ce4086afad3e75bedd6e","ASV433","ASV94",0.000614862376733694,0.0202795649693029,0.580690575856851,14,"MedA - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","unclassified_Ruminococcaceae","unclassified_Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira"
"0b05a2e48cdc5f9e766bb0f4c209d4b4","4b548f1f6fc22f32237396b7d4ffee6e","ASV433","ASV257",0.00111346066987306,0.0358110890173806,0.392559379412453,33,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira"
"0b05a2e48cdc5f9e766bb0f4c209d4b4","c82032c40c98975f71892e4be561c87a","ASV433","ASV140",0.000317308764070656,0.0118886122209043,0.429716137685535,36,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira"
"0b05a2e48cdc5f9e766bb0f4c209d4b4","6a17479edbe461431433bddb084f731e","ASV433","ASV51",4.28693547185333e-05,0.00194775116041287,0.481345973463197,26,"Baseline","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Sutterella","unclassified_Sutterella","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira"
"0b05a2e48cdc5f9e766bb0f4c209d4b4","4d04d759f5a6615dac43060726239891","ASV433","ASV87",0.000415295846136976,0.0151625755906012,0.422102153177819,27,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified_Lachnospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira"
"0c70bdd5631104dd3d818561c9166f6c","9c58ab3805d06ed6f1ff2a2de766458d","ASV384","ASV229",0.000960672594720879,0.0313163563060799,0.397156272185318,17,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified_Coprococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","9f4d14b114e7499772a797790d81c1db","ASV384","ASV129",1.7882508475342e-05,0.0008802216093164,-0.501538614820542,10,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","catus","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","74ec9fe6ffab4ecff6d5def74298a825","ASV384","ASV119",0.00134262496052062,0.0389423428523044,0.550195672101265,12,"MedA - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","unclassified_Clostridium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","61795ee8e60f4a0f66080ab812573fb8","ASV384","ASV383",0.00063796765763624,0.0229627774404255,0.548961266890207,9,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","89aabf43d24dd5bd0fd0f5aca189d341","ASV384","ASV107",4.20411054329328e-05,0.00199423897706342,-0.634810802640799,11,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","formicigenerans","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","2f3b51e3f7acc3c9f66f1552b67a0209","ASV384","ASV451",9.45513518768593e-05,0.00381330877129688,0.461917289917209,16,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","unclassified_Clostridium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","8e1c69dc9a692ce4b7e93c8cb728b7a6","ASV384","ASV91",0.00031868300260296,0.0119392871641427,0.429595272076078,18,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified_Ruminococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","74ec9fe6ffab4ecff6d5def74298a825","ASV384","ASV119",0.00013946456585856,0.00649471878850985,0.599918737652624,12,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","unclassified_Clostridium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","2c1dcc76478dfbb19fa59690738202c6","ASV384","ASV331",0.000857724392251846,0.0303206531109658,0.538006179879714,9,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","gnavus","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","2b982979f2401a8bc447d7141879e9b2","ASV384","ASV41",0.000891042587371604,0.031451329157387,-0.536568289739054,12,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","4c731267e801c2afe253b5cbb58bdd24","ASV384","ASV55",3.36789764290302e-05,0.00160507126800023,-0.640826546164137,11,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","unclassified_Dorea","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","74ec9fe6ffab4ecff6d5def74298a825","ASV384","ASV119",3.46467918475035e-05,0.00160585893942513,0.486382456067902,28,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","unclassified_Clostridium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0c70bdd5631104dd3d818561c9166f6c","c82032c40c98975f71892e4be561c87a","ASV384","ASV140",0.000288424137191878,0.0108190489241682,0.432374067771655,28,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium","lavalense"
"0cc2420a6a4698f8bf664d50b17d26b4","a6099802840e60febef8e896967b7747","ASV21","ASV225",7.15054331523746e-07,4.1230537482247e-05,0.566418726669472,43,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","[Mogibacteriaceae]","unclassified_[Mogibacteriaceae]","unclassified_[Mogibacteriaceae]","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","onderdonkii"
"0cc2420a6a4698f8bf664d50b17d26b4","a66863bce99c6e9ae85e400d84c20e84","ASV21","ASV301",1.0290872745955e-05,0.000515743140945815,0.703099653204112,10,"MedA - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","onderdonkii"
"0cc2420a6a4698f8bf664d50b17d26b4","0f92fcc184a951ff8b0914467ad2f8f9","ASV21","ASV111",0.000571903507825766,0.0203835657143788,0.412809826820718,34,"Baseline","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila","unclassified_Bilophila","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","onderdonkii"
"0d357d84911ef4a089c6ae3c6deb39b9","9099a7f671b923c7b07c12508f17270a","ASV426","ASV161",0.00107349378310317,0.0345576849031298,0.393704005935013,11,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified_Ruminococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","unclassified_[Ruminococcus]"
"0d357d84911ef4a089c6ae3c6deb39b9","2c1dcc76478dfbb19fa59690738202c6","ASV426","ASV331",0.00050021557176616,0.0178855018120143,0.416731749162831,9,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","gnavus","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","unclassified_[Ruminococcus]"
"0d357d84911ef4a089c6ae3c6deb39b9","ad7bc2bb6e1ec90a9bc3c8949bce80d6","ASV426","ASV123",0.00103801724919572,0.0334469678534742,0.394752738283013,11,"Baseline","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","gnavus","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","unclassified_[Ruminococcus]"
"0d357d84911ef4a089c6ae3c6deb39b9","2480f3aa1e7784b461d9b5b83a6bfc81","ASV426","ASV183",3.94040354048109e-05,0.00153933634272371,0.66857201874772,11,"MedA - Post","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Eggerthella","lenta","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","unclassified_[Ruminococcus]"
"0d357d84911ef4a089c6ae3c6deb39b9","4311a44a7d56ce4086afad3e75bedd6e","ASV426","ASV94",0.00144966229466581,0.041980924710903,0.54703730832799,11,"MedA - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","unclassified_Ruminococcaceae","unclassified_Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","unclassified_[Ruminococcus]"
"0d3b942348cade7e1c41ac52df03e63e","ca9dec36ad0aa5a1473144ddcb74951d","ASV473","ASV36",4.08204991111383e-05,0.00193680098359589,0.635617406948172,10,"MedWL - Post","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified_Oscillospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Dialister","unclassified_Dialister"
"0f0a1f8c92368be6e8d3145bd4e94cd1","f9b52205cb2d03153fd394a290212a10","ASV226","ASV46",0.00163109465558842,0.0495038632768828,0.512864613909508,9,"MedWL - Post","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified_Bacteroides","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus","lactaris"
"0f6200a5b77099113b52eea9a8645181","f9b52205cb2d03153fd394a290212a10","ASV62","ASV46",0.000749271833924592,0.0253297970057222,0.404751821869318,9,"Baseline","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified_Bacteroides","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","[Eubacterium]","biforme"
